file_path,file_name,language,gender,speaker,book,duration,sample_rate,score,predicted_score
/home/victor.moreno/dl-29_backup/spoof/dataset/mailabs/de_DE/by_book/female/ramona_deininger/grune_gesicht/wavs/grune_gesicht_15_f000185.wav,grune_gesicht_15_f000185.wav,de_DE,female,ramona_deininger,grune_gesicht,10.3248125,16000.0,0.9999997615814208,
/home/victor.moreno/dl-29_backup/spoof/dataset/mailabs/uk_UK/by_book/male/miskun/15_y_o_capitan/wavs/15YO_Capitan_s000427.wav,15YO_Capitan_s000427.wav,uk_UK,male,miskun,15_y_o_capitan,8.9298125,16000.0,0.9999998807907104,
/home/victor.moreno/dl-29_backup/spoof/dataset/mailabs/uk_UK/by_book/male/miskun/15_y_o_capitan/wavs/15YO_Capitan_s000044.wav,15YO_Capitan_s000044.wav,uk_UK,male,miskun,15_y_o_capitan,9.8698125,16000.0,0.9999998807907104,
/home/victor.moreno/dl-29_backup/spoof/dataset/mailabs/uk_UK/by_book/female/sumska/kaydasheva/wavs/kaydasheva_s001189.wav,kaydasheva_s001189.wav,uk_UK,female,sumska,kaydasheva,12.6898125,16000.0,0.9999997615814208,
/home/victor.moreno/dl-29_backup/spoof/dataset/mailabs/es_ES/by_book/male/tux/la_batalla_de_los_arapiles/wavs/arapiles_28_perezgaldos_f000091.wav,arapiles_28_perezgaldos_f000091.wav,es_ES,male,tux,la_batalla_de_los_arapiles,5.4398125,16000.0,0.9999998807907104,8.834575653076172
/home/victor.moreno/dl-29_backup/spoof/dataset/mailabs/en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_17_f000115.wav,jane_eyre_17_f000115.wav,en_UK,female,elizabeth_klett,jane_eyre,6.5438125,16000.0,0.9999998807907104,8.756324768066406
/home/victor.moreno/dl-29_backup/spoof/dataset/mailabs/it_IT/by_book/female/lisa_caputo/malavoglia/wavs/imalavoglia_02_verga_f000223.wav,imalavoglia_02_verga_f000223.wav,it_IT,female,lisa_caputo,malavoglia,3.1308125,16000.0,0.9999998807907104,8.953283309936523
/home/victor.moreno/dl-29_backup/spoof/dataset/mailabs/fr_FR/female/ezwa/la_mare_au_diable/wavs/la_mare_au_diable_16_f000050.wav,la_mare_au_diable_16_f000050.wav,fr_FR,female,ezwa,la_mare_au_diable,7.01675,16000.0,0.9999998807907104,8.770859718322754
/home/victor.moreno/dl-29_backup/spoof/dataset/mailabs/es_ES/by_book/male/tux/eneida/wavs/eneida_22_virgilio_f000083.wav,eneida_22_virgilio_f000083.wav,es_ES,male,tux,eneida,8.3498125,16000.0,0.9999998807907104,8.884390830993652
/home/victor.moreno/dl-29_backup/spoof/dataset/mailabs/en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_41_f000015.wav,wives_and_daughters_41_f000015.wav,en_UK,female,elizabeth_klett,wives_and_daughters,7.3198125,16000.0,0.9999997615814208,
/home/victor.moreno/dl-29_backup/spoof/dataset/mailabs/pl_PL/by_book/male/piotr_nater/lalka/wavs/lalka_3_13_f000083.wav,lalka_3_13_f000083.wav,pl_PL,male,piotr_nater,lalka,11.9398125,16000.0,0.9999994039535522,
/home/victor.moreno/dl-29_backup/spoof/dataset/mailabs/it_IT/by_book/male/riccardo_fasol/galatea/wavs/galatea_04_barrili_f000181.wav,galatea_04_barrili_f000181.wav,it_IT,male,riccardo_fasol,galatea,6.3988125,16000.0,0.9999998807907104,
/home/victor.moreno/dl-29_backup/spoof/dataset/mailabs/uk_UK/by_book/male/shepel/zvirobij/wavs/zvirobij_s001602.wav,zvirobij_s001602.wav,uk_UK,male,shepel,zvirobij,7.3098125,16000.0,0.9999998807907104,
/home/victor.moreno/dl-29_backup/spoof/dataset/mailabs/de_DE/by_book/male/karlsson/kleinzaches/wavs/kleinzaches_06_f000172.wav,kleinzaches_06_f000172.wav,de_DE,male,karlsson,kleinzaches,4.9798125,16000.0,0.9999997615814208,
/home/victor.moreno/dl-29_backup/spoof/dataset/mailabs/en_US/by_book/male/elliot_miller/pink_fairy_book/wavs/pink_fairy_book_05_f000042.wav,pink_fairy_book_05_f000042.wav,en_US,male,elliot_miller,pink_fairy_book,11.7298125,16000.0,0.9999997615814208,8.526477813720703
/home/victor.moreno/dl-29_backup/spoof/dataset/mailabs/de_DE/by_book/female/ramona_deininger/frankenstein/wavs/frankenstein_02_f000084.wav,frankenstein_02_f000084.wav,de_DE,female,ramona_deininger,frankenstein,3.5798125,16000.0,0.9999998807907104,8.852115631103516
/home/victor.moreno/dl-29_backup/spoof/dataset/mailabs/en_US/by_book/male/elliot_miller/poisoned_pen/wavs/poisoned_pen_09_f000279.wav,poisoned_pen_09_f000279.wav,en_US,male,elliot_miller,poisoned_pen,3.9998125,16000.0,0.9999998807907104,8.91185188293457
/home/victor.moreno/dl-29_backup/spoof/dataset/mailabs/uk_UK/by_book/male/obruchov/fata_morgana/wavs/fata_morgana_s000512.wav,fata_morgana_s000512.wav,uk_UK,male,obruchov,fata_morgana,8.2698125,16000.0,0.9999998807907104,8.65397834777832
/home/victor.moreno/dl-29_backup/spoof/dataset/mailabs/en_US/by_book/male/elliot_miller/pink_fairy_book/wavs/pink_fairy_book_03_f000008.wav,pink_fairy_book_03_f000008.wav,en_US,male,elliot_miller,pink_fairy_book,8.5698125,16000.0,0.9999998807907104,8.789959907531738
/home/victor.moreno/dl-29_backup/spoof/dataset/mailabs/en_US/by_book/male/elliot_miller/poisoned_pen/wavs/poisoned_pen_07_f000069.wav,poisoned_pen_07_f000069.wav,en_US,male,elliot_miller,poisoned_pen,10.1298125,16000.0,0.9999992847442628,
/home/victor.moreno/dl-29_backup/spoof/dataset/mailabs/uk_UK/by_book/male/miskun/15_y_o_capitan/wavs/15YO_Capitan_s000834.wav,15YO_Capitan_s000834.wav,uk_UK,male,miskun,15_y_o_capitan,10.3498125,16000.0,0.9999998807907104,
/home/victor.moreno/dl-29_backup/spoof/dataset/mailabs/it_IT/by_book/male/riccardo_fasol/le_meraviglie_del_duemila/wavs/meraviglieduemila_11_salgari_f000059.wav,meraviglieduemila_11_salgari_f000059.wav,it_IT,male,riccardo_fasol,le_meraviglie_del_duemila,6.87375,16000.0,0.9999998807907104,
/home/victor.moreno/dl-29_backup/spoof/dataset/mailabs/es_ES/by_book/male/tux/la_corte_de_carlos_iv/wavs/corte_de_carlos_iv_26_perezgaldos_f000035.wav,corte_de_carlos_iv_26_perezgaldos_f000035.wav,es_ES,male,tux,la_corte_de_carlos_iv,2.2898125,16000.0,0.9999998807907104,
/home/victor.moreno/dl-29_backup/spoof/dataset/mailabs/ru_RU/by_book/male/nikolaev/argentinetz/wavs/argentinetz_s000410.wav,argentinetz_s000410.wav,ru_RU,male,nikolaev,argentinetz,5.2398125,16000.0,0.9999997615814208,
/home/victor.moreno/dl-29_backup/spoof/dataset/mailabs/it_IT/by_book/male/riccardo_fasol/le_meraviglie_del_duemila/wavs/meraviglieduemila_12_salgari_f000069.wav,meraviglieduemila_12_salgari_f000069.wav,it_IT,male,riccardo_fasol,le_meraviglie_del_duemila,2.97875,16000.0,0.9999998807907104,9.069480895996094
/home/victor.moreno/dl-29_backup/spoof/dataset/mailabs/ru_RU/by_book/male/minaev/oblomov/wavs/oblomov_s002317.wav,oblomov_s002317.wav,ru_RU,male,minaev,oblomov,4.2698125,16000.0,0.9999998807907104,8.730032920837402
/home/victor.moreno/dl-29_backup/spoof/dataset/mailabs/en_US/by_book/male/elliot_miller/pirates_of_ersatz/wavs/piratesofersatz_02_leinster_64kb_f000068.wav,piratesofersatz_02_leinster_64kb_f000068.wav,en_US,male,elliot_miller,pirates_of_ersatz,4.5898125,16000.0,0.9999994039535522,7.880677223205566
/home/victor.moreno/dl-29_backup/spoof/dataset/mailabs/it_IT/by_book/male/riccardo_fasol/galatea/wavs/galatea_04_barrili_f000072.wav,galatea_04_barrili_f000072.wav,it_IT,male,riccardo_fasol,galatea,3.37475,16000.0,0.9999998807907104,8.897305488586426
/home/victor.moreno/dl-29_backup/spoof/dataset/mailabs/de_DE/by_book/female/ramona_deininger/tschun/wavs/tschun_09_f000045.wav,tschun_09_f000045.wav,de_DE,female,ramona_deininger,tschun,10.9798125,16000.0,0.9999997615814208,8.655365943908691
/home/victor.moreno/dl-29_backup/spoof/dataset/mailabs/de_DE/by_book/female/rebecca_braunert_plunkett/maerchen/wavs/maerchen_008_f000001.wav,maerchen_008_f000001.wav,de_DE,female,rebecca_braunert_plunkett,maerchen,4.9498125,16000.0,0.9999998807907104,
/home/victor.moreno/dl-29_backup/spoof/dataset/mailabs/it_IT/by_book/female/lisa_caputo/malavoglia/wavs/imalavoglia_10_verga_f000596.wav,imalavoglia_10_verga_f000596.wav,it_IT,female,lisa_caputo,malavoglia,3.6878125,16000.0,0.9999998807907104,
/home/victor.moreno/dl-29_backup/spoof/dataset/mailabs/de_DE/by_book/female/eva_k/toten_seelen/wavs/toten_seelen_31_f000054.wav,toten_seelen_31_f000054.wav,de_DE,female,eva_k,toten_seelen,9.8598125,16000.0,0.9999997615814208,
/home/victor.moreno/dl-29_backup/spoof/dataset/mailabs/en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_06_f000052.wav,wives_and_daughters_06_f000052.wav,en_UK,female,elizabeth_klett,wives_and_daughters,8.4098125,16000.0,0.9999998807907104,
/home/victor.moreno/dl-29_backup/spoof/dataset/mailabs/ru_RU/by_book/female/hajdurova/sulamif/wavs/sulamif_s000044.wav,sulamif_s000044.wav,ru_RU,female,hajdurova,sulamif,15.6398125,16000.0,0.9999998807907104,
/home/victor.moreno/dl-29_backup/spoof/dataset/mailabs/en_US/by_book/female/judy_bieber/emerald_city_of_oz/wavs/emerald_city_of_oz_20_f000087.wav,emerald_city_of_oz_20_f000087.wav,en_US,female,judy_bieber,emerald_city_of_oz,2.71475,16000.0,0.9999998807907104,9.03187084197998
/home/victor.moreno/dl-29_backup/spoof/dataset/mailabs/de_DE/by_book/female/ramona_deininger/caspar/wavs/caspar_hauser_30_f000002.wav,caspar_hauser_30_f000002.wav,de_DE,female,ramona_deininger,caspar,9.7898125,16000.0,0.9999997615814208,8.533406257629395
/home/victor.moreno/dl-29_backup/spoof/dataset/mailabs/fr_FR/female/nadine_eckert_boulet/la_vampire/wavs/la_vampire_19_f000053.wav,la_vampire_19_f000053.wav,fr_FR,female,nadine_eckert_boulet,la_vampire,5.27175,16000.0,0.9999997615814208,8.484192848205566
/home/victor.moreno/dl-29_backup/spoof/dataset/mailabs/en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_02_f000041.wav,wives_and_daughters_02_f000041.wav,en_UK,female,elizabeth_klett,wives_and_daughters,8.7998125,16000.0,0.9999998807907104,8.766420364379883
/home/victor.moreno/dl-29_backup/spoof/dataset/mailabs/it_IT/by_book/male/riccardo_fasol/il_fu_mattia_pascal/wavs/mattiapascal_14_pirandello_f000001.wav,mattiapascal_14_pirandello_f000001.wav,it_IT,male,riccardo_fasol,il_fu_mattia_pascal,9.2898125,16000.0,0.9999998807907104,8.869507789611816
/home/victor.moreno/dl-29_backup/spoof/dataset/mailabs/pl_PL/by_book/female/nina_brown/saragossie/wavs/saragossie_13_f000119.wav,saragossie_13_f000119.wav,pl_PL,female,nina_brown,saragossie,11.5898125,16000.0,0.9999998807907104,
/home/victor.moreno/dl-29_backup/spoof/dataset/mailabs/it_IT/by_book/female/lisa_caputo/malavoglia/wavs/imalavoglia_10_verga_f000549.wav,imalavoglia_10_verga_f000549.wav,it_IT,female,lisa_caputo,malavoglia,4.81375,16000.0,0.9999998807907104,
/home/victor.moreno/dl-29_backup/spoof/dataset/mailabs/ru_RU/by_book/male/minaev/oblomov/wavs/oblomov_s006833.wav,oblomov_s006833.wav,ru_RU,male,minaev,oblomov,4.8698125,16000.0,0.9999998807907104,
/home/victor.moreno/dl-29_backup/spoof/dataset/mailabs/de_DE/by_book/female/angela_merkel/merkel_alone/wavs/Kanzlerin_35_12_f000032.wav,Kanzlerin_35_12_f000032.wav,de_DE,female,angela_merkel,merkel_alone,5.7540625,16000.0,0.9999986886978148,
/home/victor.moreno/dl-29_backup/spoof/dataset/mailabs/fr_FR/female/nadine_eckert_boulet/les_mysteres_de_paris/wavs/les_mysteres_de_paris_1_02_f000153.wav,les_mysteres_de_paris_1_02_f000153.wav,fr_FR,female,nadine_eckert_boulet,les_mysteres_de_paris,9.2848125,16000.0,0.9999998807907104,
/home/victor.moreno/dl-29_backup/spoof/dataset/mailabs/de_DE/by_book/female/angela_merkel/merkel_alone/wavs/Die_Kanzlerin_direkt_24_12_f000008.wav,Die_Kanzlerin_direkt_24_12_f000008.wav,de_DE,female,angela_merkel,merkel_alone,12.2475,16000.0,0.9964796900749208,3.291016101837158
/home/victor.moreno/dl-29_backup/spoof/dataset/mailabs/fr_FR/male/zeckou/l_ile_mysterieuse/wavs/l_ile_mysterieuse_1_10_f000124.wav,l_ile_mysterieuse_1_10_f000124.wav,fr_FR,male,zeckou,l_ile_mysterieuse,8.9998125,16000.0,0.9999998807907104,8.70780086517334
/home/victor.moreno/dl-29_backup/spoof/dataset/mailabs/it_IT/by_book/male/riccardo_fasol/le_meraviglie_del_duemila/wavs/meraviglieduemila_12_salgari_f000139.wav,meraviglieduemila_12_salgari_f000139.wav,it_IT,male,riccardo_fasol,le_meraviglie_del_duemila,4.9248125,16000.0,0.9999998807907104,8.715897560119629
/home/victor.moreno/dl-29_backup/spoof/dataset/mailabs/pl_PL/by_book/male/piotr_nater/lalka/wavs/lalka_2_17_f000127.wav,lalka_2_17_f000127.wav,pl_PL,male,piotr_nater,lalka,10.9498125,16000.0,0.9999997615814208,8.638338088989258
/home/victor.moreno/dl-29_backup/spoof/dataset/mailabs/en_US/by_book/male/elliot_miller/poisoned_pen/wavs/poisoned_pen_03_f000336.wav,poisoned_pen_03_f000336.wav,en_US,male,elliot_miller,poisoned_pen,6.75875,16000.0,0.9999998807907104,8.81200885772705
/home/victor.moreno/dl-29_backup/spoof/dataset/mailabs/en_US/by_book/female/judy_bieber/the_master_key/wavs/the_master_key_10_f000042.wav,the_master_key_10_f000042.wav,en_US,female,judy_bieber,the_master_key,6.7298125,16000.0,0.9999998807907104,
/home/victor.moreno/dl-29_backup/spoof/dataset/mailabs/it_IT/by_book/female/lisa_caputo/malavoglia/wavs/imalavoglia_15_verga_f000488.wav,imalavoglia_15_verga_f000488.wav,it_IT,female,lisa_caputo,malavoglia,3.0398125,16000.0,0.9999998807907104,
/home/victor.moreno/dl-29_backup/spoof/dataset/mailabs/de_DE/by_book/female/ramona_deininger/tom_sawyer/wavs/tom_sawyer_16_f000114.wav,tom_sawyer_16_f000114.wav,de_DE,female,ramona_deininger,tom_sawyer,6.8298125,16000.0,0.9999998807907104,
/home/victor.moreno/dl-29_backup/spoof/dataset/mailabs/it_IT/by_book/male/riccardo_fasol/galatea/wavs/galatea_07_barrili_f000062.wav,galatea_07_barrili_f000062.wav,it_IT,male,riccardo_fasol,galatea,4.6498125,16000.0,0.9999996423721312,
/home/victor.moreno/dl-29_backup/spoof/dataset/mailabs/en_US/by_book/male/elliot_miller/silent_bullet/wavs/silent_bullet_05_f000010.wav,silent_bullet_05_f000010.wav,en_US,male,elliot_miller,silent_bullet,6.5498125,16000.0,0.9999997615814208,
/home/victor.moreno/dl-29_backup/spoof/dataset/mailabs/pl_PL/by_book/female/nina_brown/saragossie/wavs/saragossie_54_f000093.wav,saragossie_54_f000093.wav,pl_PL,female,nina_brown,saragossie,7.4028125,16000.0,0.9999998807907104,8.877734184265137
/home/victor.moreno/dl-29_backup/spoof/dataset/mailabs/de_DE/by_book/female/ramona_deininger/weihnachtsabend/wavs/weihnachtsabend_04_f000075.wav,weihnachtsabend_04_f000075.wav,de_DE,female,ramona_deininger,weihnachtsabend,3.0898125,16000.0,0.9999998807907104,9.169803619384766
/home/victor.moreno/dl-29_backup/spoof/dataset/mailabs/en_US/by_book/male/elliot_miller/pirates_of_ersatz/wavs/piratesofersatz_03_leinster_64kb_f000152.wav,piratesofersatz_03_leinster_64kb_f000152.wav,en_US,male,elliot_miller,pirates_of_ersatz,10.1898125,16000.0,0.9999998807907104,8.854974746704102
/home/victor.moreno/dl-29_backup/spoof/dataset/mailabs/de_DE/by_book/female/eva_k/kleine_lord/wavs/kleine_lord_01_f000083.wav,kleine_lord_01_f000083.wav,de_DE,female,eva_k,kleine_lord,7.4618125,16000.0,0.9999998807907104,8.829020500183105
/home/victor.moreno/dl-29_backup/spoof/dataset/mailabs/en_US/by_book/male/elliot_miller/pirates_of_ersatz/wavs/piratesofersatz_03_leinster_64kb_f000248.wav,piratesofersatz_03_leinster_64kb_f000248.wav,en_US,male,elliot_miller,pirates_of_ersatz,11.67275,16000.0,0.9999996423721312,8.33224868774414
/home/victor.moreno/dl-29_backup/spoof/dataset/mailabs/fr_FR/female/ezwa/keraban_le_tetu/wavs/keraban_le_tetu_2_04_f000086.wav,keraban_le_tetu_2_04_f000086.wav,fr_FR,female,ezwa,keraban_le_tetu,7.9798125,16000.0,0.9999997615814208,
/home/victor.moreno/dl-29_backup/spoof/dataset/mailabs/uk_UK/by_book/male/obruchov/voly/wavs/voly_17_f000327.wav,voly_17_f000327.wav,uk_UK,male,obruchov,voly,4.15475,16000.0,0.9999997615814208,
/home/victor.moreno/dl-29_backup/spoof/dataset/mailabs/pl_PL/by_book/male/piotr_nater/lalka/wavs/lalka_3_22_f000138.wav,lalka_3_22_f000138.wav,pl_PL,male,piotr_nater,lalka,6.2498125,16000.0,0.9999998807907104,
/home/victor.moreno/dl-29_backup/spoof/dataset/mailabs/pl_PL/by_book/male/piotr_nater/lalka/wavs/lalka_2_18_f000098.wav,lalka_2_18_f000098.wav,pl_PL,male,piotr_nater,lalka,9.5498125,16000.0,0.9999998807907104,
/home/victor.moreno/dl-29_backup/spoof/dataset/mailabs/en_US/by_book/male/elliot_miller/silent_bullet/wavs/silent_bullet_04_f000225.wav,silent_bullet_04_f000225.wav,en_US,male,elliot_miller,silent_bullet,1.9298125,16000.0,0.9999998807907104,
/home/victor.moreno/dl-29_backup/spoof/dataset/mailabs/es_ES/by_book/male/tux/trafalgar/wavs/trafalgar_16_perezgaldos_f000100.wav,trafalgar_16_perezgaldos_f000100.wav,es_ES,male,tux,trafalgar,8.3498125,16000.0,0.9999997615814208,8.649384498596191
/home/victor.moreno/dl-29_backup/spoof/dataset/mailabs/fr_FR/female/nadine_eckert_boulet/les_mysteres_de_paris/wavs/les_mysteres_de_paris_4_01_f000090.wav,les_mysteres_de_paris_4_01_f000090.wav,fr_FR,female,nadine_eckert_boulet,les_mysteres_de_paris,4.4898125,16000.0,0.9999998807907104,8.708733558654785
/home/victor.moreno/dl-29_backup/spoof/dataset/mailabs/fr_FR/male/zeckou/l_ile_mysterieuse/wavs/l_ile_mysterieuse_1_20_f000063.wav,l_ile_mysterieuse_1_20_f000063.wav,fr_FR,male,zeckou,l_ile_mysterieuse,9.5898125,16000.0,0.9999997615814208,8.515061378479004
/home/victor.moreno/dl-29_backup/spoof/dataset/mailabs/en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_04_f000104.wav,jane_eyre_04_f000104.wav,en_UK,female,elizabeth_klett,jane_eyre,11.3598125,16000.0,0.9999998807907104,8.777976036071777
/home/victor.moreno/dl-29_backup/spoof/dataset/mailabs/ru_RU/by_book/female/hajdurova/mnogo_shuma_iz_nichego/wavs/mnogo_shuma_iz_nichego_s001204.wav,mnogo_shuma_iz_nichego_s001204.wav,ru_RU,female,hajdurova,mnogo_shuma_iz_nichego,3.2488125,16000.0,0.9999998807907104,9.199647903442383
/home/victor.moreno/dl-29_backup/spoof/dataset/mailabs/es_ES/by_book/male/tux/el_19_de_marzo_y_el_2_de_nayo/wavs/el19demarzoyel2demayo_09_perezgaldos_f000053.wav,el19demarzoyel2demayo_09_perezgaldos_f000053.wav,es_ES,male,tux,el_19_de_marzo_y_el_2_de_nayo,14.2098125,16000.0,0.9999998807907104,
